"Country","Year","TotalPopulation","LifeExpectancy","GDPPerCapita","ChildrenPerWoman","UnderFiveMortality","region","NumIncidents","NumFatalities","NumWounded","PctSuccess","FatalPerInc","NumCode","ReligionDetail","HDI","MilXpnd","Religion"
"Taiwan",1985,19.337,NA,14037.5395,1.88,10.58,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1986,19.556,NA,16125.60633,1.68,9.75,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1987,19.758,NA,17595.33376,1.7,8.52,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1988,19.976,NA,17932.57001,1.855,8.99,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1989,20.208,NA,19439.01801,1.68,8.91,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1990,20.278,73.8,20432.46612,1.81,8.95,"AsiaPac",1,0,0,100,0,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1991,20.492,74.1,21995.56145,1.72,8.44,"AsiaPac",2,7,28,100,3.5,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1992,20.687,74.3,23207.46525,1.73,8.25,"AsiaPac",20,16,30,85,0.8,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1993,20.886,74.4,24595.21094,1.76,7.77,"AsiaPac",NA,NA,NA,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1994,21.093,74.5,26090.58114,1.755,7.63,"AsiaPac",5,1,3,80,0.2,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1995,21.29,74.6,27307.0259,1.775,9.02,"AsiaPac",4,0,2,25,0,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1996,21.458,74.8,28866.44195,1.76,9.27,"AsiaPac",5,9,1,100,1.8,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1997,21.639,75.1,30612.51691,1.77,9,"AsiaPac",1,0,0,100,0,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1998,21.834,75.4,31878.69978,1.465,8.94,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",1999,22.008,75.6,32852.32116,1.555,9.07,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2000,22.183,76,34204.65269,1.68,8.55,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2001,22.336,76.5,32911.68268,1.4,7.98,"AsiaPac",2,2,18,100,1,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2002,22.451,77,34259.09985,1.34,7.66,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2003,22.543,77.2,34839.8933,1.235,6.94,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2004,22.622,77.3,36032.2359,1.18,7.39,"AsiaPac",2,0,2,50,0,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2005,22.701,77.4,36824.59525,1.115,7.04,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2006,22.782,77.7,37661.04542,1.115,6.7,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2007,22.859,78,38760.85564,1.1,6.61,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2008,22.921,78.3,36526.29011,1.05,6.43,"AsiaPac",1,0,1,0,0,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2009,22.974,78.6,36491.02349,1.03,5.64,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2010,23.025,78.8,39084.93808,0.895,5.38,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2011,23.072,78.9,39059.09655,1.065,5.38,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2012,23.114,79.1,39482.40776,1.27,5.38,"AsiaPac",0,0,0,NA,NA,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Taiwan",2013,23.151,79.3,40214.34736,1.065,5.38,"AsiaPac",2,0,0,0,0,158,"Mixture of Buddhist and Taoist",NA,NA,"Buddhist"
"Tajikistan",1970,2.941501,60.127,5097.532855,6.878,NA,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1971,3.036693,60.43,5181.867946,6.87,NA,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1972,3.136061,60.709,5159.60258,6.814,152.7,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1973,3.23809,60.965,5540.300217,6.713,147.5,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1974,3.340561,61.201,5500.210748,6.572,142.8,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1975,3.44199,61.42,5321.726792,6.402,138.6,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1976,3.541938,61.625,5376.554135,6.22,135.2,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1977,3.641296,61.82,5312.054807,6.043,132.7,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1978,3.741547,62.008,5257.50717,5.887,131,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1979,3.844809,62.192,5053.677477,5.759,130.2,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1980,3.952691,62.381,4888.134289,5.663,129.7,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1981,4.064671,NA,4765.183479,5.601,129.5,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1982,4.180321,NA,4715.988338,5.561,128.9,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1983,4.301334,NA,4699.819407,5.533,127.3,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1984,4.429847,NA,4592.660973,5.51,125,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1985,4.566786,NA,4473.02183,5.486,121.6,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1986,4.713454,NA,4495.895797,5.453,117.5,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1987,4.867754,NA,4397.767489,5.408,113.2,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1988,5.023022,NA,4339.367075,5.347,109.6,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1989,5.170285,NA,4268.198171,5.27,107.8,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",NA,NA,"Muslim (Sunni)"
"Tajikistan",1990,5.303152,65,4030.105735,5.175,108.2,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.61,NA,"Muslim (Sunni)"
"Tajikistan",1991,5.418785,64.8,3587.589553,5.067,110.9,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.61,NA,"Muslim (Sunni)"
"Tajikistan",1992,5.519021,62.6,2376.911117,4.95,115.5,"Eurasia",17,14,804,94.1,0.824,762,"Sunni Muslim",0.61,0.401854714,"Muslim (Sunni)"
"Tajikistan",1993,5.607922,58.8,1960.849746,4.83,119.6,"Eurasia",NA,NA,NA,NA,NA,762,"Sunni Muslim",0.61,3.436765842,"Muslim (Sunni)"
"Tajikistan",1994,5.691845,63.7,1519.520934,4.709,121.2,"Eurasia",31,48,63,96.8,1.55,762,"Sunni Muslim",0.61,1.942356458,"Muslim (Sunni)"
"Tajikistan",1995,5.775404,63.6,1309.875721,4.587,119.7,"Eurasia",34,78,23,91.2,2.29,762,"Sunni Muslim",0.61,1.0215265,"Muslim (Sunni)"
"Tajikistan",1996,5.860334,63.8,1072.929313,4.462,116.2,"Eurasia",22,50,34,95.5,2.27,762,"Sunni Muslim",0.61,1.289264707,"Muslim (Sunni)"
"Tajikistan",1997,5.945181,64.5,1071.968554,4.334,111.5,"Eurasia",40,43,44,95,1.07,762,"Sunni Muslim",0.61,2.06674076,"Muslim (Sunni)"
"Tajikistan",1998,6.027676,65,1107.841283,4.203,105.9,"Eurasia",11,29,3,100,2.64,762,"Sunni Muslim",0.61,1.71301428,"Muslim (Sunni)"
"Tajikistan",1999,6.104268,65.7,1126.403908,4.075,99.9,"Eurasia",4,2,6,100,0.5,762,"Sunni Muslim",0.61,1.392093164,"Muslim (Sunni)"
"Tajikistan",2000,6.172807,66.3,1194.883031,3.954,93.5,"Eurasia",6,11,77,100,1.83,762,"Sunni Muslim",0.529,1.203071094,"Muslim (Sunni)"
"Tajikistan",2001,6.232587,66.9,1289.149809,3.848,87.1,"Eurasia",6,8,11,100,1.33,762,"Sunni Muslim",0.529,1.153633687,"Muslim (Sunni)"
"Tajikistan",2002,6.285809,67.4,1382.022289,3.76,80.8,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.529,2.09464064,"Muslim (Sunni)"
"Tajikistan",2003,6.336724,68,1490.995549,3.695,74.9,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.529,2.238429556,"Muslim (Sunni)"
"Tajikistan",2004,6.39112,68.4,1614.316178,3.653,69.8,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.529,2.172785147,"Muslim (Sunni)"
"Tajikistan",2005,6.45324,68.8,1685.840176,3.636,65.4,"Eurasia",1,0,0,100,0,762,"Sunni Muslim",0.572,NA,"Muslim (Sunni)"
"Tajikistan",2006,6.524634,69,1767.190369,3.642,61.8,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.572,NA,"Muslim (Sunni)"
"Tajikistan",2007,6.604426,69.2,1864.850626,3.667,58.9,"Eurasia",1,1,0,100,1,762,"Sunni Muslim",0.572,NA,"Muslim (Sunni)"
"Tajikistan",2008,6.691416,69.5,1969.114958,3.703,56.6,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.591,1.016547358,"Muslim (Sunni)"
"Tajikistan",2009,6.78339,69.7,2003.536196,3.743,54.5,"Eurasia",1,0,1,100,0,762,"Sunni Muslim",0.591,0.95450469,"Muslim (Sunni)"
"Tajikistan",2010,6.878637,69.9,2109.501578,3.78,52.7,"Eurasia",1,4,25,100,4,762,"Sunni Muslim",0.596,0.952762566,"Muslim (Sunni)"
"Tajikistan",2011,6.976958,70.2,2212.06486,3.807,51,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.6,1.093741167,"Muslim (Sunni)"
"Tajikistan",2012,7.078755,70.4,2329.037033,3.819,49.3,"Eurasia",5,3,6,100,0.6,762,"Sunni Muslim",0.603,0.999084702,"Muslim (Sunni)"
"Tajikistan",2013,7.183529,70.6,2450.011675,3.815,47.7,"Eurasia",0,0,0,NA,NA,762,"Sunni Muslim",0.607,NA,"Muslim (Sunni)"
"Tanzania",1970,13.604523,46.714,1103.113352,6.771,214.2,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1971,14.04448,47.115,1114.714464,6.765,210.7,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1972,14.504837,47.543,1151.435943,6.761,207.1,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1973,14.982938,47.993,1150.016516,6.758,203.2,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1974,15.474884,48.452,1140.626216,6.755,199.3,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1975,15.97799,48.904,1165.048701,6.751,195.1,"SubSahr",1,0,0,100,0,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1976,16.491445,49.329,1212.41744,6.743,190.8,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1977,17.016577,49.712,1209.897706,6.73,186.4,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1978,17.55545,50.042,1208.41452,6.711,182.4,"SubSahr",0,0,0,NA,NA,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1979,18.111097,50.313,1187.735587,6.685,179.4,"SubSahr",1,1,0,100,1,834,"Muslim",NA,NA,"Muslim (Sunni)"
"Tanzania",1980,18.685789,50.531,1163.171038,6.653,177.6,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1981,19.281182,NA,1116.931887,6.618,176.8,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1982,19.897071,NA,1098.963734,6.58,176.8,"SubSahr",1,0,1,100,0,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1983,20.53176,NA,1062.262092,6.542,177.3,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1984,21.1826,NA,1057.062032,6.504,177.3,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1985,21.84829,NA,1024.115228,6.465,176.7,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1986,22.525148,NA,1026.668726,6.424,175.5,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1987,23.21506,NA,1045.639152,6.379,173.4,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,NA,"Muslim (Sunni)"
"Tanzania",1988,23.928658,NA,1056.809625,6.328,171.1,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,1.392097625,"Muslim (Sunni)"
"Tanzania",1989,24.680404,NA,1061.526006,6.273,168.9,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.377,2.382642998,"Muslim (Sunni)"
"Tanzania",1990,25.478979,57.2,1069.505255,6.213,167,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.354,2.04648408,"Muslim (Sunni)"
"Tanzania",1991,26.331511,56.8,1061.744175,6.148,165.5,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.354,2.181771985,"Muslim (Sunni)"
"Tanzania",1992,27.230502,56.4,1037.921357,6.081,164.3,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.354,2.10602696,"Muslim (Sunni)"
"Tanzania",1993,28.152305,55.9,1016.432008,6.013,163.2,"SubSahr",NA,NA,NA,NA,NA,834,"Muslim",0.354,1.379281568,"Muslim (Sunni)"
"Tanzania",1994,29.064223,55.5,994.198254,5.946,161.7,"SubSahr",1,1,0,100,1,834,"Muslim",0.354,1.29411571,"Muslim (Sunni)"
"Tanzania",1995,29.943732,55.1,998.122136,5.883,159.5,"SubSahr",1,0,0,100,0,834,"Muslim",0.354,1.627214037,"Muslim (Sunni)"
"Tanzania",1996,30.783155,54.8,1022.737406,5.828,156.3,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.354,1.555349473,"Muslim (Sunni)"
"Tanzania",1997,31.59245,54.6,992.0438919,5.78,152.1,"SubSahr",1,1,0,100,1,834,"Muslim",0.354,1.543544825,"Muslim (Sunni)"
"Tanzania",1998,32.388671,54.5,1003.26961,5.741,146.5,"SubSahr",1,11,85,100,11,834,"Muslim",0.354,1.436858367,"Muslim (Sunni)"
"Tanzania",1999,33.197305,54.5,1013.311102,5.711,139.6,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.354,1.325014967,"Muslim (Sunni)"
"Tanzania",2000,34.038161,54.8,1038.615639,5.689,131.5,"SubSahr",2,0,0,50,0,834,"Muslim",0.376,1.325926437,"Muslim (Sunni)"
"Tanzania",2001,34.917073,55.1,1078.027635,5.675,122.7,"SubSahr",4,2,0,75,0.5,834,"Muslim",0.376,1.451604666,"Muslim (Sunni)"
"Tanzania",2002,35.832494,55.6,1130.178218,5.666,113.8,"SubSahr",2,24,0,100,12,834,"Muslim",0.376,1.30259861,"Muslim (Sunni)"
"Tanzania",2003,36.788281,56.2,1168.871439,5.659,105.4,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.376,1.074306888,"Muslim (Sunni)"
"Tanzania",2004,37.786946,56.7,1222.454422,5.651,97.5,"SubSahr",1,0,0,0,0,834,"Muslim",0.376,0.994614651,"Muslim (Sunni)"
"Tanzania",2005,38.831024,57.2,1279.673482,5.638,90.1,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.419,0.823941318,"Muslim (Sunni)"
"Tanzania",2006,39.923609,57.9,1328.50989,5.616,83.4,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.419,0.792124002,"Muslim (Sunni)"
"Tanzania",2007,41.068185,58.7,1383.800654,5.585,77.1,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.419,0.773035719,"Muslim (Sunni)"
"Tanzania",2008,42.267667,59.7,1444.52116,5.543,71.2,"SubSahr",1,0,2,100,0,834,"Muslim",0.451,0.708331852,"Muslim (Sunni)"
"Tanzania",2009,43.524738,60.3,1487.276844,5.49,66.2,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.451,0.768094072,"Muslim (Sunni)"
"Tanzania",2010,44.841226,60.9,1545.28671,5.428,61.4,"SubSahr",1,0,0,0,0,834,"Muslim",0.464,0.908923773,"Muslim (Sunni)"
"Tanzania",2011,46.218486,61.4,1595.921741,5.359,57.2,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.478,0.916153034,"Muslim (Sunni)"
"Tanzania",2012,47.656367,61.6,1666.739673,5.287,53.9,"SubSahr",0,0,0,NA,NA,834,"Muslim",0.484,0.92695497,"Muslim (Sunni)"
"Tanzania",2013,49.153002,62.2,1730.882872,5.214,51.8,"SubSahr",7,8,83,100,1.14,834,"Muslim",0.488,0.920898915,"Muslim (Sunni)"
"Thailand",1970,36.915397,59.519,2369.907795,5.595,99.4,"AsiaPac",0,0,0,NA,NA,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1971,38.004462,59.983,2412.440718,5.397,94.7,"AsiaPac",0,0,0,NA,NA,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1972,39.109571,60.455,2445.464085,5.181,90.1,"AsiaPac",1,0,0,100,0,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1973,40.219377,60.924,2620.774663,4.953,85.6,"AsiaPac",0,0,0,NA,NA,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1974,41.31938,61.391,2671.671068,4.721,81.4,"AsiaPac",1,2,0,100,2,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1975,42.398941,61.85,2739.812096,4.488,77.4,"AsiaPac",0,0,0,NA,NA,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1976,43.453204,62.299,2925.355442,4.257,73.6,"AsiaPac",0,0,0,NA,NA,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1977,44.483729,62.743,3146.309111,4.03,70.2,"AsiaPac",3,1,70,66.7,0.333,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1978,45.494423,63.192,3387.342739,3.808,66.9,"AsiaPac",5,29,25,100,5.8,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1979,46.492281,63.657,3491.425693,3.594,63.8,"AsiaPac",16,62,49,93.8,3.88,764,"Buddhist",NA,NA,"Buddhist"
"Thailand",1980,47.482643,64.169,3572.839311,3.392,60.9,"AsiaPac",26,75,171,88.5,2.88,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1981,48.460289,NA,3711.98995,3.202,58.1,"AsiaPac",18,21,62,100,1.17,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1982,49.422519,NA,3839.340516,3.024,55.5,"AsiaPac",3,1,20,100,0.333,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1983,50.379788,NA,3983.007303,2.859,53,"AsiaPac",1,0,0,100,0,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1984,51.346204,NA,4142.15192,2.707,50.6,"AsiaPac",1,0,20,100,0,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1985,52.328663,NA,4266.419222,2.571,48.2,"AsiaPac",1,0,0,100,0,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1986,53.339762,NA,4434.486975,2.451,45.9,"AsiaPac",3,0,3,66.7,0,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1987,54.368583,NA,4784.944352,2.346,43.6,"AsiaPac",0,0,0,NA,NA,764,"Buddhist",0.503,NA,"Buddhist"
"Thailand",1988,55.370526,NA,5342.710847,2.256,41.4,"AsiaPac",5,10,2,60,2,764,"Buddhist",0.503,2.933493594,"Buddhist"
"Thailand",1989,56.284973,NA,5910.088816,2.179,39.2,"AsiaPac",16,35,51,100,2.19,764,"Buddhist",0.503,2.684664157,"Buddhist"
"Thailand",1990,57.072058,71.7,6480.675429,2.113,37.1,"AsiaPac",10,22,54,90,2.2,764,"Buddhist",0.572,2.594256173,"Buddhist"
"Thailand",1991,57.711519,71.7,6943.058162,2.055,35.1,"AsiaPac",8,11,27,100,1.38,764,"Buddhist",0.572,2.645030002,"Buddhist"
"Thailand",1992,58.225969,71.5,7406.690394,2.003,33.2,"AsiaPac",25,39,90,88,1.56,764,"Buddhist",0.572,2.657419097,"Buddhist"
"Thailand",1993,58.671177,71.4,7925.04923,1.956,31.5,"AsiaPac",NA,NA,NA,NA,NA,764,"Buddhist",0.572,2.524822842,"Buddhist"
"Thailand",1994,59.12669,71.1,8530.102038,1.911,29.9,"AsiaPac",24,17,47,91.7,0.708,764,"Buddhist",0.572,2.502382698,"Buddhist"
"Thailand",1995,59.650157,70.9,9199.813768,1.867,28.4,"AsiaPac",12,19,25,75,1.58,764,"Buddhist",0.572,2.290836031,"Buddhist"
"Thailand",1996,60.258113,70.8,9627.530406,1.824,27.1,"AsiaPac",19,10,16,89.5,0.526,764,"Buddhist",0.572,2.164386461,"Buddhist"
"Thailand",1997,60.933752,70.9,9389.117694,1.784,25.9,"AsiaPac",20,18,24,90,0.9,764,"Buddhist",0.572,2.163674007,"Buddhist"
"Thailand",1998,61.660383,70.9,8316.333424,1.745,24.7,"AsiaPac",4,4,42,75,1,764,"Buddhist",0.572,1.886507153,"Buddhist"
"Thailand",1999,62.408639,71.1,8608.600294,1.709,23.6,"AsiaPac",4,0,0,100,0,764,"Buddhist",0.572,1.677284397,"Buddhist"
"Thailand",2000,63.155029,71.3,8949.194064,1.676,22.5,"AsiaPac",4,7,4,100,1.75,764,"Buddhist",0.649,1.532699552,"Buddhist"
"Thailand",2001,63.898879,71.5,9073.999012,1.644,21.5,"AsiaPac",15,11,61,80,0.733,764,"Buddhist",0.649,1.492862514,"Buddhist"
"Thailand",2002,64.642931,71.8,9486.274783,1.615,20.5,"AsiaPac",12,16,45,100,1.33,764,"Buddhist",0.649,1.428939173,"Buddhist"
"Thailand",2003,65.370277,72,10063.51527,1.588,19.5,"AsiaPac",6,6,6,83.3,1,764,"Buddhist",0.649,1.326078752,"Buddhist"
"Thailand",2004,66.060383,72,10620.23775,1.563,18.6,"AsiaPac",44,32,150,93.2,0.727,764,"Buddhist",0.649,1.1571458,"Buddhist"
"Thailand",2005,66.698483,72.8,11019.644,1.539,17.8,"AsiaPac",155,130,348,95.5,0.839,764,"Buddhist",0.685,1.12530244,"Buddhist"
"Thailand",2006,67.276383,73.3,11505.17028,1.517,17,"AsiaPac",202,194,413,99.5,0.96,764,"Buddhist",0.685,1.179164057,"Buddhist"
"Thailand",2007,67.796451,73.7,12045.35465,1.496,16.3,"AsiaPac",292,264,632,96.2,0.904,764,"Buddhist",0.685,1.426301363,"Buddhist"
"Thailand",2008,68.267982,74.1,12276.1492,1.477,15.6,"AsiaPac",200,166,636,96.5,0.83,764,"Buddhist",0.704,1.638429173,"Buddhist"
"Thailand",2009,68.706122,74.4,11964.5902,1.459,15,"AsiaPac",298,270,460,96.6,0.906,764,"Buddhist",0.704,1.820041694,"Buddhist"
"Thailand",2010,69.122234,74.6,12827.76249,1.443,14.5,"AsiaPac",253,154,313,96.4,0.609,764,"Buddhist",0.715,1.556066703,"Buddhist"
"Thailand",2011,69.518555,74.7,12798.02839,1.427,14,"AsiaPac",181,151,435,97.2,0.834,764,"Buddhist",0.716,1.594858756,"Buddhist"
"Thailand",2012,69.892142,74.8,13566.75585,1.412,13.5,"AsiaPac",286,212,1063,93.4,0.741,764,"Buddhist",0.72,1.500663848,"Buddhist"
"Thailand",2013,70.243267,74.9,13887.44525,1.399,13.1,"AsiaPac",477,253,681,92.9,0.53,764,"Buddhist",0.722,1.523889985,"Buddhist"
"Timor-Leste",1970,0.604382,39.518,748.5764954,5.917,239.79,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Timor-Leste",1971,0.620126,39.563,749.7539296,5.751,236.66,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Timor-Leste",1972,0.63759,39.074,750.9313639,5.541,238.59,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Timor-Leste",1973,0.653351,38.065,752.1087982,5.298,244.84,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Timor-Leste",1974,0.662785,36.648,773.9540839,5.037,NA,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Timor-Leste",1975,0.662962,35.08,795.7993696,4.794,NA,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Timor-Leste",1976,0.652072,33.702,817.6446553,4.611,NA,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Timor-Leste",1977,0.632134,32.814,839.4899409,4.514,NA,"AsiaPac",0,0,0,NA,NA,626,"Roman Catholic",NA,NA,"Christian (Catholic)"
